filepath,species_code,common_name,vocalization_type,quality_rating,duration,source
audio/xc/1013265.mp3,northern_parula,Northern Parula,"call, flight call, chip",5,0:51,xeno-canto
audio/xc/1013263.mp3,northern_parula,Northern Parula,"call, flight call, chip",5,0:59,xeno-canto
audio/xc/1013262.mp3,northern_parula,Northern Parula,flight call,5,0:02,xeno-canto
audio/xc/839515.mp3,northern_parula,Northern Parula,song,5,0:08,xeno-canto
audio/xc/814041.mp3,northern_parula,Northern Parula,song,5,0:51,xeno-canto
audio/xc/476949.mp3,northern_parula,Northern Parula,"drumming, song",5,0:09,xeno-canto
audio/xc/388131.mp3,northern_parula,Northern Parula,song,5,2:26,xeno-canto
audio/xc/319186.mp3,northern_parula,Northern Parula,call,5,1:26,xeno-canto
audio/xc/137550.mp3,northern_parula,Northern Parula,song,5,0:37,xeno-canto
audio/xc/13586.mp3,northern_parula,Northern Parula,song,5,0:31,xeno-canto
audio/xc/1084146.mp3,northern_parula,Northern Parula,"aberrant, song",4,0:22,xeno-canto
audio/xc/1022986.mp3,northern_parula,Northern Parula,flight call,4,0:07,xeno-canto
audio/xc/1022939.mp3,northern_parula,Northern Parula,flight call,4,1:10,xeno-canto
audio/xc/1022938.mp3,northern_parula,Northern Parula,song,4,2:19,xeno-canto
audio/xc/1022937.mp3,northern_parula,Northern Parula,song,4,2:22,xeno-canto
audio/xc/1022936.mp3,northern_parula,Northern Parula,song,4,2:13,xeno-canto
audio/xc/1020039.mp3,northern_parula,Northern Parula,song,4,2:05,xeno-canto
audio/xc/1020038.mp3,northern_parula,Northern Parula,song,4,0:43,xeno-canto
audio/xc/1020037.mp3,northern_parula,Northern Parula,song,4,2:22,xeno-canto
audio/xc/1020036.mp3,northern_parula,Northern Parula,song,4,1:19,xeno-canto
audio/xc/1020013.mp3,northern_parula,Northern Parula,flight call,4,0:07,xeno-canto
audio/xc/1014417.mp3,northern_parula,Northern Parula,flight call,4,0:06,xeno-canto
audio/xc/1014362.mp3,northern_parula,Northern Parula,flight call,4,0:07,xeno-canto
audio/xc/1014361.mp3,northern_parula,Northern Parula,flight call,4,0:05,xeno-canto
audio/xc/1014242.mp3,northern_parula,Northern Parula,flight call,4,0:04,xeno-canto
audio/xc/1014240.mp3,northern_parula,Northern Parula,flight call,4,0:02,xeno-canto
audio/xc/1014093.mp3,northern_parula,Northern Parula,flight call,4,0:00,xeno-canto
audio/xc/1013944.mp3,northern_parula,Northern Parula,flight call,4,0:04,xeno-canto
audio/xc/1013866.mp3,northern_parula,Northern Parula,"flight call, interaction calls",4,0:05,xeno-canto
audio/xc/1013865.mp3,northern_parula,Northern Parula,flight call,4,0:07,xeno-canto
audio/xc/1013864.mp3,northern_parula,Northern Parula,flight call,4,0:05,xeno-canto
audio/xc/1013863.mp3,northern_parula,Northern Parula,flight call,4,0:16,xeno-canto
audio/xc/1013752.mp3,northern_parula,Northern Parula,"call, chip",4,0:47,xeno-canto
audio/xc/1013408.mp3,northern_parula,Northern Parula,song,4,1:03,xeno-canto
audio/xc/1013264.mp3,northern_parula,Northern Parula,"call, flight call, chip",4,0:02,xeno-canto
audio/xc/1013261.mp3,northern_parula,Northern Parula,flight call,4,0:17,xeno-canto
audio/xc/1013260.mp3,northern_parula,Northern Parula,flight call,4,0:04,xeno-canto
audio/xc/1013086.mp3,northern_parula,Northern Parula,"song, type B song",4,0:41,xeno-canto
audio/xc/1013085.mp3,northern_parula,Northern Parula,"song, type B2 song",4,1:06,xeno-canto
audio/xc/1012687.mp3,northern_parula,Northern Parula,flight call,4,0:04,xeno-canto
audio/xc/1012686.mp3,northern_parula,Northern Parula,flight call,4,0:16,xeno-canto
audio/xc/1012685.mp3,northern_parula,Northern Parula,"song, modulated song",4,0:50,xeno-canto
audio/xc/992753.mp3,northern_parula,Northern Parula,song,4,2:47,xeno-canto
audio/xc/990367.mp3,northern_parula,Northern Parula,song,4,1:12,xeno-canto
audio/xc/952584.mp3,northern_parula,Northern Parula,song,4,0:48,xeno-canto
audio/xc/924254.mp3,northern_parula,Northern Parula,song,4,1:00,xeno-canto
audio/xc/924043.mp3,northern_parula,Northern Parula,song,4,1:55,xeno-canto
audio/xc/811978.mp3,northern_parula,Northern Parula,nocturnal flight call,4,0:07,xeno-canto
audio/xc/802610.mp3,northern_parula,Northern Parula,nocturnal flight call,4,0:04,xeno-canto
audio/xc/802609.mp3,northern_parula,Northern Parula,nocturnal flight call,4,0:04,xeno-canto
audio/xc/720649.mp3,northern_parula,Northern Parula,song,4,1:02,xeno-canto
audio/xc/694254.mp3,northern_parula,Northern Parula,song,4,0:49,xeno-canto
audio/xc/694251.mp3,northern_parula,Northern Parula,song,4,1:00,xeno-canto
audio/xc/606217.mp3,northern_parula,Northern Parula,,4,0:36,xeno-canto
audio/xc/389296.mp3,northern_parula,Northern Parula,song,4,0:54,xeno-canto
audio/xc/245893.mp3,northern_parula,Northern Parula,song,4,1:50,xeno-canto
audio/xc/245892.mp3,northern_parula,Northern Parula,song,4,0:13,xeno-canto
audio/xc/182089.mp3,northern_parula,Northern Parula,song,4,0:04,xeno-canto
audio/xc/133245.mp3,northern_parula,Northern Parula,song,4,1:12,xeno-canto
audio/xc/18692.mp3,northern_parula,Northern Parula,?,4,0:37,xeno-canto
audio/xc/1022985.mp3,northern_parula,Northern Parula,flight call,3,0:05,xeno-canto
audio/xc/1022984.mp3,northern_parula,Northern Parula,flight call,3,0:05,xeno-canto
audio/xc/1022977.mp3,northern_parula,Northern Parula,flight call,3,0:14,xeno-canto
audio/xc/1022974.mp3,northern_parula,Northern Parula,flight call,3,0:04,xeno-canto
audio/xc/1022973.mp3,northern_parula,Northern Parula,flight call,3,0:05,xeno-canto
audio/xc/1022963.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:06,xeno-canto
audio/xc/1022962.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:03,xeno-canto
audio/xc/1022960.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:22,xeno-canto
audio/xc/1022933.mp3,northern_parula,Northern Parula,song,3,2:28,xeno-canto
audio/xc/1022926.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:02,xeno-canto
audio/xc/1022920.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:01,xeno-canto
audio/xc/1022919.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:03,xeno-canto
audio/xc/1020034.mp3,northern_parula,Northern Parula,nocturnal flight call,3,0:04,xeno-canto
audio/xc/1020019.mp3,northern_parula,Northern Parula,flight call,3,0:25,xeno-canto
audio/xc/1020018.mp3,northern_parula,Northern Parula,flight call,3,0:11,xeno-canto
audio/xc/1020017.mp3,northern_parula,Northern Parula,flight call,3,0:52,xeno-canto
audio/xc/990366.mp3,northern_parula,Northern Parula,song,3,1:03,xeno-canto
audio/xc/979725.mp3,northern_parula,Northern Parula,song,3,1:28,xeno-canto
audio/xc/964914.mp3,northern_parula,Northern Parula,song,3,0:53,xeno-canto
audio/xc/963576.mp3,northern_parula,Northern Parula,"call, song",3,0:41,xeno-canto
audio/xc/952586.mp3,northern_parula,Northern Parula,song,3,0:37,xeno-canto
audio/xc/922527.mp3,northern_parula,Northern Parula,song,3,1:07,xeno-canto
audio/xc/720648.mp3,northern_parula,Northern Parula,song,3,0:29,xeno-canto
audio/xc/267507.mp3,northern_parula,Northern Parula,song,3,0:18,xeno-canto
audio/xc/252871.mp3,northern_parula,Northern Parula,song,3,0:41,xeno-canto
audio/xc/246042.mp3,northern_parula,Northern Parula,song,3,0:02,xeno-canto
audio/xc/1020020.mp3,northern_parula,Northern Parula,flight call,2,0:07,xeno-canto
audio/xc/1013407.mp3,northern_parula,Northern Parula,flight call,2,0:40,xeno-canto
audio/xc/1013406.mp3,northern_parula,Northern Parula,flight call,2,0:00,xeno-canto
audio/xc/1013259.mp3,northern_parula,Northern Parula,flight call,2,0:22,xeno-canto
audio/xc/1013258.mp3,northern_parula,Northern Parula,flight call,2,0:00,xeno-canto
audio/xc/605292.mp3,northern_parula,Northern Parula,song,2,0:39,xeno-canto
audio/xc/267506.mp3,northern_parula,Northern Parula,,2,0:32,xeno-canto
audio/xc/243425.mp3,northern_parula,Northern Parula,song,2,0:03,xeno-canto
audio/xc/1014780.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:39,xeno-canto
audio/xc/1014779.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:15,xeno-canto
audio/xc/1014736.mp3,magnolia_warbler,Magnolia Warbler,"call, flight call, jirp",5,0:11,xeno-canto
audio/xc/1014112.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:11,xeno-canto
audio/xc/1013987.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, flight call, interaction calls, trill",5,0:12,xeno-canto
audio/xc/1013986.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, flight call, interaction calls, trill",5,1:21,xeno-canto
audio/xc/1013958.mp3,magnolia_warbler,Magnolia Warbler,call,5,0:38,xeno-canto
audio/xc/1013957.mp3,magnolia_warbler,Magnolia Warbler,call,5,0:12,xeno-canto
audio/xc/1013891.mp3,magnolia_warbler,Magnolia Warbler,"song, short song",5,0:28,xeno-canto
audio/xc/1013890.mp3,magnolia_warbler,Magnolia Warbler,call,5,0:37,xeno-canto
audio/xc/1013445.mp3,magnolia_warbler,Magnolia Warbler,call,5,0:33,xeno-canto
audio/xc/1013444.mp3,magnolia_warbler,Magnolia Warbler,call,5,0:31,xeno-canto
audio/xc/1013443.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:02,xeno-canto
audio/xc/1013442.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:02,xeno-canto
audio/xc/1013441.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:04,xeno-canto
audio/xc/1013440.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:08,xeno-canto
audio/xc/1013439.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:04,xeno-canto
audio/xc/1013438.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:05,xeno-canto
audio/xc/1013437.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:15,xeno-canto
audio/xc/1013436.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:01,xeno-canto
audio/xc/1013435.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:02,xeno-canto
audio/xc/1013433.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:07,xeno-canto
audio/xc/1013432.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:05,xeno-canto
audio/xc/1013431.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:01,xeno-canto
audio/xc/1013430.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:05,xeno-canto
audio/xc/1013429.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:02,xeno-canto
audio/xc/1013428.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:02,xeno-canto
audio/xc/1013427.mp3,magnolia_warbler,Magnolia Warbler,flight call,5,0:19,xeno-canto
audio/xc/1013424.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, rapidfire",5,0:04,xeno-canto
audio/xc/1013423.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, rapidfire",5,1:16,xeno-canto
audio/xc/1013422.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, rapidfire",5,1:00,xeno-canto
audio/xc/1013421.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, rapidfire",5,0:53,xeno-canto
audio/xc/1013420.mp3,magnolia_warbler,Magnolia Warbler,"call, song",5,1:47,xeno-canto
audio/xc/1013419.mp3,magnolia_warbler,Magnolia Warbler,"call, song",5,2:07,xeno-canto
audio/xc/1013418.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, call, flight call, intermediate call",5,0:02,xeno-canto
audio/xc/1013416.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:46,xeno-canto
audio/xc/1013415.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:51,xeno-canto
audio/xc/1013414.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:16,xeno-canto
audio/xc/1012510.mp3,magnolia_warbler,Magnolia Warbler,"song, type B song",5,0:41,xeno-canto
audio/xc/962395.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:03,xeno-canto
audio/xc/814135.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:31,xeno-canto
audio/xc/787201.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:23,xeno-canto
audio/xc/753188.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:48,xeno-canto
audio/xc/729540.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:02,xeno-canto
audio/xc/729497.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:58,xeno-canto
audio/xc/721665.mp3,magnolia_warbler,Magnolia Warbler,song,5,2:19,xeno-canto
audio/xc/721662.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:14,xeno-canto
audio/xc/694664.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:24,xeno-canto
audio/xc/512264.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:09,xeno-canto
audio/xc/467617.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:36,xeno-canto
audio/xc/419808.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:44,xeno-canto
audio/xc/419701.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:38,xeno-canto
audio/xc/418152.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:43,xeno-canto
audio/xc/389433.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:28,xeno-canto
audio/xc/330489.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:20,xeno-canto
audio/xc/325257.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:38,xeno-canto
audio/xc/323998.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:33,xeno-canto
audio/xc/319663.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:15,xeno-canto
audio/xc/319182.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:12,xeno-canto
audio/xc/302414.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:19,xeno-canto
audio/xc/193045.mp3,magnolia_warbler,Magnolia Warbler,"call, song",5,0:44,xeno-canto
audio/xc/192526.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:55,xeno-canto
audio/xc/191066.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:18,xeno-canto
audio/xc/190945.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:48,xeno-canto
audio/xc/190944.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:47,xeno-canto
audio/xc/189601.mp3,magnolia_warbler,Magnolia Warbler,song,5,3:27,xeno-canto
audio/xc/189600.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:39,xeno-canto
audio/xc/189305.mp3,magnolia_warbler,Magnolia Warbler,song,5,3:02,xeno-canto
audio/xc/189304.mp3,magnolia_warbler,Magnolia Warbler,song,5,2:08,xeno-canto
audio/xc/189303.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:48,xeno-canto
audio/xc/189082.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:04,xeno-canto
audio/xc/188911.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:22,xeno-canto
audio/xc/188910.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:22,xeno-canto
audio/xc/188909.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:31,xeno-canto
audio/xc/187823.mp3,magnolia_warbler,Magnolia Warbler,"call, song",5,1:35,xeno-canto
audio/xc/182794.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:35,xeno-canto
audio/xc/140016.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:13,xeno-canto
audio/xc/134517.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:38,xeno-canto
audio/xc/134515.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:59,xeno-canto
audio/xc/133365.mp3,magnolia_warbler,Magnolia Warbler,song,5,1:22,xeno-canto
audio/xc/133243.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:54,xeno-canto
audio/xc/83425.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:45,xeno-canto
audio/xc/13629.mp3,magnolia_warbler,Magnolia Warbler,song,5,0:20,xeno-canto
audio/xc/1022864.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,4,0:17,xeno-canto
audio/xc/1022863.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,4,0:21,xeno-canto
audio/xc/1022859.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,4,0:04,xeno-canto
audio/xc/1022849.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:54,xeno-canto
audio/xc/1022827.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,4,0:09,xeno-canto
audio/xc/1022803.mp3,magnolia_warbler,Magnolia Warbler,song,4,9:24,xeno-canto
audio/xc/1022802.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,4,0:03,xeno-canto
audio/xc/1022797.mp3,magnolia_warbler,Magnolia Warbler,call,4,1:15,xeno-canto
audio/xc/1021039.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:39,xeno-canto
audio/xc/1021038.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:35,xeno-canto
audio/xc/1021037.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:35,xeno-canto
audio/xc/1021036.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:37,xeno-canto
audio/xc/1021035.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:34,xeno-canto
audio/xc/1021034.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:39,xeno-canto
audio/xc/1021033.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:30,xeno-canto
audio/xc/1021032.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:11,xeno-canto
audio/xc/1021031.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:49,xeno-canto
audio/xc/1021030.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:35,xeno-canto
audio/xc/1021029.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:28,xeno-canto
audio/xc/1021028.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:49,xeno-canto
audio/xc/1021027.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:39,xeno-canto
audio/xc/1021026.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:43,xeno-canto
audio/xc/1021013.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:15,xeno-canto
audio/xc/1021006.mp3,magnolia_warbler,Magnolia Warbler,call,4,2:05,xeno-canto
audio/xc/1021005.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:36,xeno-canto
audio/xc/1021004.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:37,xeno-canto
audio/xc/1021003.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:38,xeno-canto
audio/xc/1014280.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:03,xeno-canto
audio/xc/1014279.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:04,xeno-canto
audio/xc/1014111.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:59,xeno-canto
audio/xc/1014110.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:53,xeno-canto
audio/xc/1013889.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:21,xeno-canto
audio/xc/1013888.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:11,xeno-canto
audio/xc/1012969.mp3,magnolia_warbler,Magnolia Warbler,flight call,4,0:13,xeno-canto
audio/xc/1012590.mp3,magnolia_warbler,Magnolia Warbler,"call, song, subsong, plastic song, inter-song calls",4,0:21,xeno-canto
audio/xc/1012589.mp3,magnolia_warbler,Magnolia Warbler,"call, song, subsong, plastic song, inter-song calls",4,0:38,xeno-canto
audio/xc/1005946.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:20,xeno-canto
audio/xc/993115.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:33,xeno-canto
audio/xc/990401.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:08,xeno-canto
audio/xc/990232.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:55,xeno-canto
audio/xc/979763.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:09,xeno-canto
audio/xc/979760.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:04,xeno-canto
audio/xc/979729.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:17,xeno-canto
audio/xc/972161.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:56,xeno-canto
audio/xc/964263.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:43,xeno-canto
audio/xc/962306.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:01,xeno-canto
audio/xc/923857.mp3,magnolia_warbler,Magnolia Warbler,"alarm call, song",4,0:54,xeno-canto
audio/xc/923853.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:40,xeno-canto
audio/xc/922244.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:26,xeno-canto
audio/xc/899912.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:58,xeno-canto
audio/xc/898286.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:16,xeno-canto
audio/xc/812931.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:30,xeno-canto
audio/xc/812930.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:11,xeno-canto
audio/xc/729495.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:07,xeno-canto
audio/xc/729494.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:07,xeno-canto
audio/xc/694662.mp3,magnolia_warbler,Magnolia Warbler,uncertain,4,1:18,xeno-canto
audio/xc/605041.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:24,xeno-canto
audio/xc/600553.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:25,xeno-canto
audio/xc/600551.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:28,xeno-canto
audio/xc/600530.mp3,magnolia_warbler,Magnolia Warbler,uncertain,4,0:33,xeno-canto
audio/xc/600529.mp3,magnolia_warbler,Magnolia Warbler,uncertain,4,0:45,xeno-canto
audio/xc/389101.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:27,xeno-canto
audio/xc/389099.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:28,xeno-canto
audio/xc/332613.mp3,magnolia_warbler,Magnolia Warbler,call,4,0:34,xeno-canto
audio/xc/320743.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:34,xeno-canto
audio/xc/301375.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:32,xeno-canto
audio/xc/301374.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:52,xeno-canto
audio/xc/301373.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:28,xeno-canto
audio/xc/301299.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:33,xeno-canto
audio/xc/244065.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:58,xeno-canto
audio/xc/195919.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:06,xeno-canto
audio/xc/195918.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:04,xeno-canto
audio/xc/195795.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:43,xeno-canto
audio/xc/191067.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:43,xeno-canto
audio/xc/190943.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:10,xeno-canto
audio/xc/190942.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:03,xeno-canto
audio/xc/190941.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:47,xeno-canto
audio/xc/189804.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:25,xeno-canto
audio/xc/189803.mp3,magnolia_warbler,Magnolia Warbler,song,4,3:17,xeno-canto
audio/xc/189081.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:08,xeno-canto
audio/xc/189080.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:01,xeno-canto
audio/xc/188913.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:10,xeno-canto
audio/xc/188912.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:38,xeno-canto
audio/xc/188908.mp3,magnolia_warbler,Magnolia Warbler,song,4,2:04,xeno-canto
audio/xc/188907.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:36,xeno-canto
audio/xc/188545.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:27,xeno-canto
audio/xc/137613.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:11,xeno-canto
audio/xc/133254.mp3,magnolia_warbler,Magnolia Warbler,song,4,1:06,xeno-canto
audio/xc/83554.mp3,magnolia_warbler,Magnolia Warbler,song,4,0:14,xeno-canto
audio/xc/1022914.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:03,xeno-canto
audio/xc/1022913.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:02,xeno-canto
audio/xc/1022875.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:08,xeno-canto
audio/xc/1022865.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:06,xeno-canto
audio/xc/1022858.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:15,xeno-canto
audio/xc/1022853.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:05,xeno-canto
audio/xc/1022842.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:06,xeno-canto
audio/xc/1022834.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:06,xeno-canto
audio/xc/1022815.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:04,xeno-canto
audio/xc/1022806.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:32,xeno-canto
audio/xc/1022805.mp3,magnolia_warbler,Magnolia Warbler,song,3,1:57,xeno-canto
audio/xc/1021025.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:16,xeno-canto
audio/xc/1021024.mp3,magnolia_warbler,Magnolia Warbler,nocturnal flight call,3,0:17,xeno-canto
audio/xc/1021018.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:04,xeno-canto
audio/xc/1021017.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:04,xeno-canto
audio/xc/1021016.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:00,xeno-canto
audio/xc/1021015.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:05,xeno-canto
audio/xc/1021014.mp3,magnolia_warbler,Magnolia Warbler,flight call,3,0:09,xeno-canto
audio/xc/1021012.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:04,xeno-canto
audio/xc/1021011.mp3,magnolia_warbler,Magnolia Warbler,call,3,1:46,xeno-canto
audio/xc/1021010.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:39,xeno-canto
audio/xc/1021009.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:31,xeno-canto
audio/xc/1021008.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:07,xeno-canto
audio/xc/1021007.mp3,magnolia_warbler,Magnolia Warbler,call,3,0:47,xeno-canto
audio/xc/1014109.mp3,magnolia_warbler,Magnolia Warbler,song,3,0:06,xeno-canto
audio/xc/990353.mp3,magnolia_warbler,Magnolia Warbler,song,3,2:43,xeno-canto
audio/xc/990328.mp3,magnolia_warbler,Magnolia Warbler,song,3,0:59,xeno-canto
audio/xc/990178.mp3,magnolia_warbler,Magnolia Warbler,song,3,1:05,xeno-canto
